tic,toi,cps,ra,dec,tmag,vmag,jmag,smass,sradius,t_eff,evol,ast_det,d,ruwe,rv,rv_err,rot_per,rot_amp,vsini,rhk,shk,per,per_err,epoch,t14,rp,sinc,mp,sig_id,significance,kexp,n_rv,template,h,counts,texpmin,twithoverheads,nobs,ttothr,hexp,priority,pipeline,disp,public_comments,tks_comments,vetting,ao_vet,hires_prv,apf_prv,prv_plan,hires_next_run_notes,nobs_goal_keck,min_cadence_keck,exp_keck,texp_keck,n_shots_keck,n_visits_night_keck,nobs_goal_apf,min_cadence_apf,exp_apf,texp_apf,n_shots_apf,n_visits_night_apf,hires_complete,apf_complete
198356533,1437.01,154840,256.138667,56.842636000000,8.7,9.2,8.2,1.14,1.22,6093,MS,0.07,103,1.1,-22.32,0.27,,,,,,18.840143,0.00250,1700.73598,6.1,2.5,88,6.7,1,10.8,1.5,,0,,250,5.4,7.4,60,7.4,,,spoc,PC,,dV=7 sep=25'' E,passed,passed,yes,yes,"TKS-Fgap, get template for both APF and HIRES",,,,250,,1,1,30,,0.1,,1,1,,
229650439,1438.01,T001438,280.924290,74.937576000000,10.3,11.0,9.6,0.90,0.82,5259,MS,0.05,111,0.8,-29.45,0.39,,,,,,5.140020,0.00023,1688.76263,0.8,2.2,144,5.5,1,9.0,2.2,,0,,125,14.0,16.0,60,16.0,,,spoc,PC,,"dV=4.3 sep=28'' N, dV=2.9 sep=42'' W, SPOC DV for S14-16 looks good, QLP DV for S14-19 looks worse (odd-even 3.4sig), S18-19 SPOC DVs missing",passed,n/a,,,,,,,125,,,,,,0.1,,,,,
229650439,1438.02,T001438,280.924290,74.937576000000,10.32,10.96,9.58,0.90,0.82,5259,MS,0.051,111,0.84,-29.45,0.39,,,,,,9.42713,0.00027,1689.92137,1.56,2.29,64.3,5.9,2,10.0,1.90,,,,,,,,,,,spoc,PC,Outer planet in a TOI multi-planet system,"dV=4.3 sep=28'' N, dV=2.9 sep=42'' W",passed,n/a,,,,,,,,,,,,,,,,,,
232982558,1439.01,T001439,241.763944,67.877729000000,10.0,10.6,9.4,1.06,1.62,5873,SG,0.07,230,1.2,-32.38,0.33,,,,,,27.646255,0.00436,1703.47503,5.6,4.5,84,18.4,1,9.5,3.7,,0,,250,19.2,21.2,60,21.2,,,spoc,PC,,dV=4 sep=53'' SE,passed,n/a,wait,no,"Match with TKS-Evolved, get recon spectrum and re-eval. Passed on re-eval",,,,250,,,,,,0.1,,,,,
233951353,1441.01,T001441,305.413106,58.141187000000,9.5,10.0,8.9,1.07,1.24,5885,MS,0.06,141,1.1,-6.99,0.44,,,,,,22.095791,0.00259,1695.41442,5.6,3.0,67,9.2,1,9.0,2.0,,1,,250,12.0,14.0,60,14.0,,,spoc,PC,,"OoT=2.5sig, dT=6.3 sep=5.7'' S, several stars with dV>7 sep>13'', SNR=9.0",passed,passed,,,,,,,250,,,,,,0.1,,,,,
237232044,1443.01,T001443,297.400261,76.139084000000,9.9,10.7,9.2,0.89,0.75,5236,MS,0.05,86,1.1,-0.89,0.26,,,,,,23.535200,0.00275,1693.26050,4.7,2.3,16,6.0,1,12.0,1.4,,0,,125,10.8,12.8,60,12.8,,,spoc,PC,Possible secondary,"dV=1.6 sep=60'' S, only QLP reports available for S18-19, Gemini/NIRI AO dK=3.7 sep=0.4'' ENE",passed,failed,no,,PRVs on hold,,,,125,,,,,,0.1,,,,,
258514800,1444.01,T001444,305.474313,70.943794000000,10.2,10.9,9.5,0.96,0.92,5466,MS,0.05,125,0.9,-32.57,0.73,,,,,,0.470242,0.00004,1711.37040,1.3,1.4,5042,2.5,1,7.6,2.1,,0,,250,27.4,29.4,60,29.4,,,spoc,PC,Could be stellar variability,"MES=7.6, dV=3.1 sep=46'' NW",passed,passed,,,,,,,250,,,,,,0.1,,,,,
294471966,1446.01,T001446,302.001394,51.361907000000,10.8,11.6,10.0,0.88,0.83,5180,MS,0.05,134,0.8,-33.30,0.43,,,,,,6.317190,0.00072,1689.36597,2.4,2.4,109,6.2,1,8.0,2.3,,0,,125,24.7,26.7,60,26.7,,,spoc,PC,,"SNR=8.0, field is clear",passed,n/a,,,,,,,125,,,,,,0.1,,,,,
377293776,1450.01,T001450,286.853477,59.085933000000,10.0,12.3,8.5,0.47,0.47,3407,MS,0.05,22,0.9,,,,,,,,2.043923,0.00009,1685.34474,0.9,1.1,45,1.4,1,9.2,1.2,,0,,60,22.7,24.7,60,24.7,,,spoc,PC,,"SNR=9.2, dT=3.7 sep=3.7"" NW, dV=4.4 sep=16"" SE",passed,n/a,,,,,,,60,,,,,,0.1,,,,,
417931607,1451.01,T001451,186.524333,61.259045000000,9.0,9.6,8.4,1.04,1.03,5781,MS,0.05,92,1.1,-40.73,0.35,,,,,,33.072565,0.00416,1694.30665,3.4,2.9,25,9.0,1,11.1,1.7,,2,,250,7.9,9.9,60,9.9,,,spoc,CPC,,"clear field, DV looks good",passed,passed,yes,yes,"TKS-Shallow, generate 12 APF RVs assess the scatter, continue observing at low-cadence",nightly in Jan/Feb (AH 1/18),30,30,250,600,1,1,30,,0.1,,1,1,,
198390247,1453.01,T001453,258.223835,57.197778000000,10.1,11.1,9.3,0.81,0.71,4920,MS,0.05,79,0.9,-4.09,0.45,,,,,,6.588680,0.00490,1683.80854,1.8,2.3,64,5.8,1,11.5,2.3,,0,,125,16.1,18.1,60,18.1,,,qlp,PC,Potential level 1 candidate; check neighbors,"dT=5.1 sep=1.8"" NW, 2.19sig offst from TIC position, was SPOC",passed,n/a,,,,,,,125,,,,,,0.1,,,,,
198390247,1453.02,T001453,258.223835,57.197778000000,10.14,11.11,9.28,0.81,0.71,4920,MS,0.050,79,0.93,-4.09,0.45,,,,,,4.31322,0.00019,1685.48218,1.41,1.33,113.3,2.3,2,7.5,1.05,,,,,,,,,,,spoc,PC,Low SNR,"MES=7.5, dT=5.1 sep=1.8"" NW",passed,n/a,,,,,,,,,,,,,,,,,,
294179385,1454.01,T001454,300.842254,53.294238000000,11.2,11.2,10.6,1.14,1.14,6075,MS,0.05,289,0.9,-21.83,1.98,,,,,,2.679480,0.00007,1685.47043,2.9,14.2,1030,317.8,1,90.0,134.4,,0,,60,8.7,10.7,60,10.7,,,qlp,VPC,source of transits in TOI 1310.01,"dV=-0.08 sep=9.48"" NW, dV=3.9 sep=20.3 SW",passed,n/a,,,,,,,60,,,,,,0.1,,,,,
199376584,1456.01,332231,306.741325,33.744451000000,8.0,8.6,7.5,1.16,1.27,6125,MS,0.05,81,0.9,-23.17,0.21,,,,,,12.156010,0.00151,1729.67800,5.9,8.0,173,49.2,1,22.0,12.4,,2,,250,3.1,5.1,60,5.1,,,qlp,STPC,Possible single transit,"single transit, dV=6.8 sep=27.6"" W, dV=7.2 sep=30.9"" NW",passed,n/a,yes,yes,additional RVs when rises (March) to check trend,,,,250,,3,1,30,,0.1,,1,1,,
191284318,1458.01,HTR123-008,9.573160,42.463116000000,10.4,10.9,9.9,1.16,1.24,6140,MS,0.05,227,0.8,-15.51,0.58,,,,,,2.775980,0.00011,1766.82154,3.0,15.3,1189,37470.0,1,108.0,15407.1,,0,,60,6.4,8.4,60,8.4,,,qlp,KP,HAT-P-16 b,"dV=3.2 sep=21"" W",known planet,n/a,,,,,,,60,,,,,,0.1,,,,,
188768068,1462.01,158259,261.350233,52.790686000000,5.9,6.5,5.3,1.04,1.26,5802,MS,0.54,27,1.1,13.50,0.00,,,,,,2.178256,0.00067,1766.04903,2.2,1.3,1464,2.4,1,8.1,1.1,,1,,250,0.5,4.0,60,4.0,,,spoc,PC,Small planet candidate in a system with RV planets,"SNR=7.8, clear field",passed,n/a,,yes,,,,,250,,,,30,,0.1,,1,1,,
190998418,1463.01,Qatar-5,7.053932,42.061373000000,12.0,12.6,11.3,0.99,1.11,5583,MS,0.05,368,0.9,-9.26,1.37,,,,,,2.879303,0.00017,1764.89140,2.8,13.5,695,317.8,1,41.7,143.8,,0,,60,30.8,32.8,60,32.8,,,spoc,KP,Qatar-5 b,"dV=3.8 sep=12"" W, dV=3.5 sep=20"" E, dV=2.0 sep=24"" W",known planet,n/a,,,,,,,60,,,,,,0.1,,,,,
236887394,1465.01,Qatar-1,303.381740,65.162081000000,11.8,12.7,11.0,0.80,0.77,4910,MS,0.05,186,1.0,,,,,,,,1.420035,0.00003,1766.00669,1.6,13.0,582,317.8,1,136.6,209.1,,0,,60,33.1,35.1,60,35.1,,,spoc,KP,Qatar-1 b,"dV=3.6 sep=34"" N",known planet,n/a,,,,,,,60,,,,,,0.1,,,,,
237086564,1466.01,T001466,307.395886,61.550433000000,11.0,12.2,10.0,0.66,0.75,4201,MS,0.05,87,0.9,-18.15,0.62,,,,,,1.871529,0.00039,1766.25527,1.6,2.7,235,7.9,1,10.3,5.4,,0,,60,20.8,22.8,60,22.8,,,spoc,PC,,"clear field, looks good",passed,n/a,,,,,,,60,,,,,,0.1,,,,,
240968774,1467.01,T001467,19.113929,49.233780000000,10.6,12.3,9.4,0.49,0.49,3834,MS,0.05,37,1.1,-25.42,0.43,,,,,,5.973384,0.00141,1766.98373,1.6,2.0,18,4.6,1,10.3,2.6,,,,,,,,,,,spoc,PC,centroid offset towards a 20 mag star,"SNR=8.6, OoT=2.7sig, dT=5.4 sep=16''",passed,n/a,,,,,,,,,,,,,,,,,,
243185500,1468.01,T001468,16.654062,19.225878000000,10.9,12.5,9.3,0.36,0.37,3382,MS,0.05,25,1.3,,,,,,,,15.531925,0.00269,1766.92815,1.8,2.4,2,6.2,1,12.7,3.1,,0,,60,27.8,29.8,60,29.8,,,spoc,VPC,possible multi,dV=1.6 sep=11'' NE,passed,n/a,yes,,,"wait until next season, needs template but setting soon (RR 2/18)",60,30,60,,1,1,,,0.1,,,,,
243185500,1468.02,T001468,16.654062,19.225878000000,10.9,12.5,9.3,0.36,0.37,3382,MS,0.05,25,1.3,,,,,,,,1.880305,0.00027,1765.67878,1.1,1.6,36,3.1,2,9.8,3.2,,0,,60,27.8,29.8,60,29.8,,,spoc,VPC,Centroid offset; but not towards a particular star; possible multi,dV=1.6 sep=11'' NE,passed,n/a,yes,,,"wait until next season, needs template but setting soon (RR 2/18)",,,60,,,,,,0.1,,,,,
283722336,1469.01,219134,348.320728,57.168355000000,4.6,5.6,4.0,0.80,0.75,4884,MS,0.08,7,1.1,-18.48,0.00,,,,,,3.093066,0.00024,1765.95453,0.9,1.3,193,2.4,1,15.8,1.2,,5,,250,0.2,4.0,60,4.0,,,spoc,KP,HD 219134 b,clear field,known planet,n/a,yes,,Occassional w/HIRES APF,occassional in Jan/Feb (AH 1/18),300,60,250,,3,1,300,,0.1,,,,,
283722336,1469.02,219134,348.320728,57.168355000000,4.6,5.6,4.0,0.80,0.75,4884,MS,0.08,7,1.1,-18.48,0.00,,,,,,6.765434,0.00065,1766.16932,1.6,1.4,68,2.5,2,16.3,1.0,,5,,250,0.2,4.0,60,4.0,,,spoc,KP,HD 219134 c,clear field,known planet,n/a,yes,,Occassional w/HIRES APF,occassional in Jan/Feb (AH 1/18),200,60,250,,3,1,300,,0.1,,,,,
306263608,1471.01,12572,30.904272,21.280864000000,8.6,9.2,7.9,1.00,0.97,5626,MS,0.05,68,1.2,-15.93,0.00,,,,,,20.772024,0.00521,1767.42000,6.5,3.9,38,14.8,1,17.0,3.4,,0,,250,5.5,7.5,60,7.5,,,spoc,PC,Likely multi-planet system; centroid offset not significant,"1 planet with 2 transits and 1 planet with single transit, clear field",passed,n/a,yes,yes,,nightly in Jan/Feb (AH 1/19),60,30,250,500,1,1,30,,0.1,,1,1,,
306955329,1472.01,T001472,14.113588,48.637575000000,10.6,11.3,9.8,0.86,0.86,5103,MS,0.05,122,1.0,-13.53,1.12,,,,,,6.364103,0.00100,1765.60585,2.6,4.7,110,19.9,1,12.0,7.6,,0,,60,9.2,11.2,60,11.2,,,spoc,VPC,,dT=4.4 sep=22'' S,passed,n/a,,,,,,,60,,,,,,0.1,,,,,
352413427,1473.01,6061,15.598197,37.185483000000,8.3,8.8,7.7,1.09,0.99,5958,MS,0.05,68,1.0,10.14,0.56,,,,,,5.255294,0.00130,1769.78441,3.3,2.6,300,7.1,1,8.7,2.5,,2,,250,4.0,6.0,60,6.0,,,spoc,PC,Level 1,"dT=6.3 sep=3.1'' S, dV=11.4 sep=7.3''",passed,n/a,yes,yes,,nightly in Jan/Feb (AH 1/18),60,30,250,500,1,1,30,,0.1,,1,1,,
233541860,1486.01,T001486,281.198195,62.685400000000,10.0,11.4,8.7,0.63,0.71,4006,MS,0.05,44,1.0,-24.23,0.29,,,,,,0.266650,0.00001,1683.60200,1.0,1.4,2424,2.4,1,20.0,3.3,,0,,60,10.1,12.1,60,12.1,,,qlp,NEB,Potential level 1 candidate; 3 stars in pixel,"dT=4.3 sep=2.2"" NW",passed,n/a,,,NEB,,,,60,,,,,,0.1,,,,,
411608801,1494.01,T001494,18.995212,21.616946000000,10.3,10.8,9.8,1.30,1.48,6434,MS,0.05,279,0.9,-5.94,0.79,,,,,,5.026470,0.00042,1765.60356,2.8,13.2,855,317.8,1,68.0,99.6,,0,,60,5.9,7.9,60,7.9,,,qlp,P,,"centroid slope, clear field",failed,n/a,,,,,,,60,,,,,,0.1,,,,,
326114850,1504.01,T001504,331.569624,52.701936000000,10.0,10.6,9.5,1.19,1.50,6194,MS,0.05,231,1.0,-36.94,0.43,,,,,,1.245640,0.00017,1739.37807,1.4,3.9,5139,14.7,1,12.0,7.8,,1,,125,9.9,11.9,60,11.9,,,qlp,PC,Potential level 1 candidate,"dV=5.3 sep=13.3"" S",passed,n/a,,,,,,,125,,,,,,0.1,,,,,
376637093,1516.01,T001516,340.084421,69.503737000000,10.4,10.9,9.9,1.32,1.24,6485,MS,0.05,247,0.9,,,,,,,,2.056030,0.00001,1765.32531,2.8,17.5,2028,43511.1,1,72.0,18147.2,,0,,60,6.1,8.1,60,8.1,,,qlp,VPC,,"clear field, deep transit, handful of outlier points in S18 QLP (not present in S17 QLP) that cause odd-even=27.4 sigma",failed,n/a,no,,PRVs only if RM (Vsini = 10.4km/s),,,,60,,,,,,0.1,,,,,
313761775,1526.01,T001526,318.347820,56.943815000000,9.7,10.3,9.1,1.24,2.38,6298,SG,0.05,320,0.9,,,,,,,,1.531270,0.00011,1716.35218,1.3,5.4,10315,25.3,1,11.0,12.2,,1,,125,7.3,9.3,60,9.3,,,qlp,PC,Variable star; some depth-aperture correlation,"small depth-aperture correlation, dV=5.7 sep=14"" NW",passed,n/a,yes,,,nightly until it sets (AH 1/18),,,125,,1,1,,,0.1,,,,,
345143460,1533.01,T001533,355.246562,57.485390000000,10.1,11.0,9.3,0.84,0.88,5053,MS,0.05,100,1.0,-23.52,0.63,,,,,,3.646200,0.00142,1765.70813,1.7,3.0,236,9.0,1,11.0,4.2,,0,,125,13.9,15.9,60,15.9,,,qlp,PC,Single transit-like feature at 1782,clear field,passed,n/a,,,,,,,125,,,,,,0.1,,,,,
173612049,1537.01,T001537,348.581570,44.508851000000,10.5,10.9,9.9,1.11,0.96,5999,MS,0.05,166,1.0,0.56,0.41,,,,,,6.490520,0.00139,1739.07393,2.6,3.3,215,10.8,1,11.0,3.5,,0,,125,13.6,15.6,60,15.6,,,qlp,PC,,"odd-even=3.7sig, all odd transits next to data gaps, period likely double, dV=6.8 sep=6.2"" NW",passed,n/a,,,,,,,125,,,,,,0.1,,,,,
177244357,1538.01,T001538,356.995758,47.655686000000,9.9,10.4,9.4,1.12,1.12,6034,MS,0.05,160,0.9,-5.08,0.34,,,,,,6.546920,0.00492,1768.84707,4.6,5.8,296,28.1,1,10.0,8.9,,0,,250,16.0,18.0,60,18.0,,,qlp,PC,Low priority; other very long transit-like features in the raw light curve; period could be double,"period could be double, dV=6.0 sep=11"" NW, dV=5.9 sep=20"" NW",passed,n/a,yes,,,a few obs in Jan/Feb (AH 1/18),,,250,,1,1,,,0.1,,,,,
409520860,1547.01,T001547,355.451894,37.186635000000,10.4,11.1,9.8,1.15,1.40,6104,MS,0.05,241,0.9,-48.89,0.23,,,,,,0.719330,0.00023,1765.11416,1.5,3.3,9034,11.2,1,10.0,7.3,,0,,125,16.1,18.1,60,18.1,,,qlp,NEB,Likely SV; low SNR,"centroid slope, clear field",passed,n/a,yes,,NEB,nightly in Jan/Feb (AH 1/18),60,30,125,,1,1,,,0.1,,,,,
440100539,1548.01,1300,4.358048,42.282323000000,8.7,9.3,8.2,1.06,1.21,5862,MS,0.05,97,1.0,-23.39,0.28,,,,,,12.601700,0.00585,1769.32363,4.8,3.6,133,12.5,1,10.0,3.3,,2,,250,5.9,7.9,60,7.9,,,qlp,PC,Potential level 1 candidate; could be half the period,"centroid slope, period could be half shorter, dT=6.5 sep=5.1"" N",passed,passed,yes,yes,,nightly in Jan/Feb (AH 1/18),60,30,250,500,1,1,30,,0.1,,1,1,,
299158887,1554.01,Kepler-63,289.226192,49.548181000000,11.1,12.0,10.4,0.96,0.94,5497,MS,0.05,194,0.9,-21.72,0.79,,,,,,9.435260,0.00101,1690.16071,2.7,6.5,97,34.5,1,18.6,10.7,,0,,60,17.8,19.8,60,19.8,,,spoc,KP,Kepler-63 b,"dV=5.5 sep=32"" W",known planet,n/a,,,,,60,30,60,,,,,,0.1,,,,,
249945230,1563.01,T001563,38.809453,48.274186000000,9.4,10.4,8.5,0.72,0.74,4582,MS,0.05,51,1.0,14.07,0.38,,,,,,,,1805.45128,5.8,4.8,62,20.9,1,58.0,,,0,,250,17.4,19.4,60,19.4,,,qlp,STPC,single transit,"dV=4.2 sep=8.8"" NW, dV=4.3 sep=9.2"" NW, dV=5.2 sep=18.7"" SW",passed,n/a,no,no,does not match science cases; do not observe unless Paul D. or Courtney D. ,,,,250,,,,,,0.1,,,,,
259151170,1567.01,T001567,50.345023,52.692512000000,10.4,11.0,9.4,0.71,0.86,4503,MS,0.05,86,1.1,-13.21,7.55,,,,,,,,1808.52242,4.1,20.9,23,53372.3,1,295.0,,,0,,60,7.2,9.2,60,9.2,,,qlp,STPC,single transit; close in epoch to TIC 251384275 but with no underlying systematic linking the two,"Rp=21Re, dV=5.9 sep=14"" E, dV=5.0 sep=20"" SW",failed,n/a,no,no,"failed ReaMatch, do not observe",,,,60,,,,,,0.1,,,,,
302773669,1573.01,17156,42.435361,71.753231000000,7.6,8.2,7.1,1.10,1.55,5969,SG,0.15,78,1.0,-3.38,0.00,,,,,,,,1809.07071,3.1,12.8,206,317.8,1,48.0,,,1,,250,2.1,4.1,60,4.1,,,spoc,KP,HD 17156 b,"single transit, clear field",known planet,n/a,no,no,"system is cooked, do not observe",,,,250,,,,,,0.1,,,,,
68152139,1597.01,T001597,44.401995,40.016762000000,10.1,10.8,9.5,1.11,1.49,6001,SG,0.05,226,0.9,-75.37,0.47,,,,,,0.737520,0.00018,1792.46947,1.4,5.1,9383,22.6,1,17.0,14.9,,0,,60,5.7,7.7,60,7.7,,,qlp,PC,,"dV=9 sep=10.6'' E, dV=4 sep=33'' S",passed,n/a,no,no,"Potentially relevant to TKS-Evolved, but need to more carefully assess light curve",nightly in Jan/Feb (AH 1/18),60,30,60,,,,,,0.1,,,,,
229951289,1609.01,T001609,288.675449,60.671031000000,10.3,10.8,9.7,1.11,0.98,6011,MS,0.05,166,1.1,0.83,0.81,,,,,,13.311800,0.00203,1692.73536,4.5,2.9,88,9.0,1,9.0,2.3,,0,,60,5.7,7.7,60,7.7,,,qlp,PC,potential L1 candidate,SNR=9,passed,passed,,,,,,,60,,,,,,0.1,,,,,
264678534,1611.01,207897,325.186593,84.333490000000,7.58,8.37,6.8,0.85,0.78,5071,MS,0.05,28,1.0,-6.37,0.00,,,,,,16.20144,0.00066,1796.49390,2.9,2.6,25.6,7.4,1,28.0,2.08,,,,,,,,,,,qlp,PC,check neighbors; potential L1 candidate,"SPOC DV available, dV=5.2 sep=11"" E",do observe,passed,,,,,,,250,,1,1,,,,,,,,
268403451,1612.01,XO-7,277.478871,85.233216000000,10.1,10.5,9.6,1.14,1.53,6082,SG,0.05,234,1.1,-12.82,0.44,,,,,,2.864150,0.00008,1793.90055,2.7,16.2,1685,39917.5,1,160.0,16480.1,,0,,60,4.5,6.5,60,6.5,,,qlp,KP,XO-7b (arXiv:1912.02821),"dV=5.2 sep=8.3"" S",known planet,n/a,yes,,,,,,60,,1,1,,,0.1,,,,,
157586003,1626.01,WASP-153,279.262424,40.018690000000,12.1,12.6,11.4,1.05,1.69,5835,SG,0.05,610,1.0,-28.32,3.07,,,,,,3.330690,0.00000,1684.67452,3.1,17.0,1518,42220.5,1,35.0,17499.7,,0,,60,30.2,32.2,60,32.2,,,qlp,KP,WASP-153b,"dV=4.6 sep=2.8"" W, dV=5.1 sep=24"" W",known planet,n/a,,,,,,,60,,,,,,0.1,,,,,
424435940,1627.01,WASP-58,274.701054,45.172016000000,11.2,11.7,10.6,1.12,1.10,6034,MS,0.05,290,1.0,-28.71,0.00,,,,,,5.019610,0.00000,1685.94218,3.9,14.5,405,35118.5,1,119.0,12161.2,,0,,60,12.7,14.7,60,14.7,,,qlp,KP,WASP-58b,clear field,known planet,n/a,,,,,,,60,,,,,,0.1,,,,,
284475976,1628.01,WASP-48,291.162340,55.473148000000,11.2,11.6,10.6,1.17,1.77,6148,SG,0.05,454,0.8,-19.74,0.00,,,,,,2.143760,0.00005,1685.04150,3.1,18.5,3418,46555.5,1,121.0,20793.7,,0,,60,12.7,14.7,60,14.7,,,qlp,KP,WASP-48b,clear field,known planet,n/a,,,,,,,60,,,,,,0.1,,,,,
310003988,1629.01,WASP-113,224.872825,46.960133000000,11.2,11.8,10.6,1.08,1.73,5939,SG,0.05,435,0.9,-11.05,0.71,,,,,,4.538600,0.00000,1741.44222,4.7,18.9,1101,47691.3,1,92.0,17498.2,,0,,60,14.1,16.1,60,16.1,,,qlp,KP,WASP-113b,"dT=7.2 sep=2.2"" W, dV=3.7 sep=29"" W",passed,n/a,no,no,"No matches with TKS science, drop",,,,60,,,,,,0.1,,,,,
298647682,1643.01,234571,272.264606,53.217634000000,8.7,9.5,7.6,0.77,0.78,4763,MS,0.05,41,1.1,,,,,,,,40.158135,0.00206,1691.50669,1.2,3.0,6,9.1,1,10.1,2.0,,,,,,,,,,,spoc,PC,crowded field; could be on 1551165177,,passed,n/a,,yes,"Passes spectroscopic vetting, barely. Shoulder on the SB2 plot at -9 km/s and no Gaia RV.",,,,250,,,,,,,,,,,
184679932,1645.01,T001645,32.293997,40.402005000000,9.3,9.7,8.8,1.19,1.31,6198,MS,0.05,147,0.9,-2.89,5.45,,,,,,2.172142,0.00002,1791.42555,2.7,19.1,1877,48210.5,1,220.0,21209.7,,,,,,,,,,,spoc,SB1,possibly inflated hot Jupiter; synchronized; possible secondary,"Rp=19, rotational or phase modulation, possible secondary at MES=5.9, possibly EB, clear field",failed,n/a,no,no,"SB1, VsinI=30km/s",,,,250,,,,,,,,,,,
376353509,1648.01,T001648,45.400981,69.229900000000,9.6,10.4,8.8,0.78,0.84,4836,MS,0.05,70,0.9,-32.01,0.28,,,,,,7.334540,0.00243,1796.28088,1.6,2.6,76,7.2,1,9.0,2.8,,,,,,,,,,,qlp,PC,potential L1; low snr,clear field,passed,passed,,,,,,,,,,,,,,,,,,
266500992,1655.01,T001655,61.172192,52.257064000000,10.3,11.1,9.6,0.94,1.15,5411,MS,0.05,165,1.1,-12.70,0.33,,,,,,3.277670,0.00135,1819.70953,3.1,4.1,564,15.5,1,13.0,6.9,,,,,,,,,,,qlp,PC,Potential L1 candidate,"dT=7.4 sep=3.3"" SW, dV=6.8 sep=17.2"" NW",passed,passed,,,,,,,,,,,,,,,,,,
288631580,1659.01,T001659,277.924978,82.305743000000,9.6,10.1,9.0,1.10,1.01,5977,MS,0.05,122,0.9,0.42,0.28,,,,,,5.877310,0.00032,1687.65272,2.4,2.1,268,5.2,1,10.0,1.7,,,,,,,,,,,qlp,PC,,"Prot=7d, dV=6.1 sep=12"" N",passed,n/a,,,,,,,,,,,,,,,,,,
311121985,1660.01,T001660,85.581107,49.513756000000,9.0,9.5,8.5,1.27,1.86,6375,MS,0.05,188,0.9,,,,,,,,1.356700,0.00049,1818.07142,2.1,4.1,7599,15.8,1,13.0,7.8,,,,,,,,,,,qlp,PC,,"small centroid offset, dT=5.3 sep=5.1"" E, dV=6.4 sep=12""NW",passed,n/a,,yes,VsinI=6.2km/s,,,,,,,,,,,,,,,
353782445,1664.01,238876,276.937951,55.755661000000,9.2,9.7,8.7,1.17,1.34,6155,MS,0.05,143,1.0,-50.39,0.51,,,,,,11.834410,0.00093,1689.19591,2.2,2.7,201,7.7,1,9.0,2.0,,,,,,,,,,,qlp,PC,potential L1 candidate; low SNR; some depth-aperture correlation,"SNR=9.8, clear field",passed,passed,,,Vsini = 5.4 km/s,,,,,,,,,,,,,,,
428679607,1669.01,T001669,45.952938,83.587576000000,9.53,10.22,8.9,0.98,1.07,5550,MS,0.05,111,0.9,-16.88,0.43,,,,,,2.67949,0.00058,1843.74703,2.1,2.4,693.9,6.5,1,10.2,3.02,,,,,,,,,,,spoc,PC,,"OoT=2.8sig, clear field",passed,n/a,,,,,,,,,,,,,,,,,,
441739020,1670.01,T001670,259.017294,72.161171000000,9.5,9.9,9.0,1.26,1.31,6345,MS,0.05,168,1.2,-10.09,0.61,,,,,,40.743690,0.00081,1710.15235,5.0,9.5,40,65.9,1,47.0,10.5,,,,,,,,,,,qlp,PC,period could be 4x; only one full transit; egress of 3rd transit looks good,"only 1 full transit and 1 egress, dV=6.2 sep=7.6"" NW, dV=6.2 sep=7.7"" NE",passed,n/a,,yes,,,,,,,,,,,,,,,,
468828873,1672.01,T001672,91.872262,66.857854000000,10.0,10.6,9.5,1.13,1.89,6064,SG,0.05,282,1.2,-11.95,1.17,,,,,,3.892240,0.00296,1819.97685,2.5,5.3,1702,24.4,1,10.0,9.1,,,,,,,,,,,qlp,PC,might be on 468828877,"dV=6.7 sep=16"" E, dV=4.9 sep=41"" SW",failed,passed,no,no,SB2,,,,,,,,,,,,,,,
321041369,1681.01,T001681,81.671351,56.963590000000,10.4,11.0,9.8,1.01,0.93,5672,MS,0.05,154,0.9,-64.23,0.44,,,,,,1.537559,0.00017,1816.53305,0.9,3.4,1164,11.5,1,10.3,6.3,,,,,,,,,,,spoc,PC,V-shaped; some small centroid offset,"dV=3.2 sep=31"" NW, OoT=2.7sig",passed,passed,,,,,,,,,,,,,,,,,,
58542531,1683.01,283636,65.979728,27.822546000000,9.8,11.0,8.8,0.69,0.70,4402,MS,0.05,51,1.1,38.40,0.30,,,,,,3.057601,0.00034,1816.41193,1.3,2.6,123,7.4,1,11.8,4.2,,,,,,,,,,,spoc,PC,potential L1 candidate,"dV=9.0 sep=15"" SW, mostly clear field: no stars w/ dV<7 within 100"". ",failed,passed,no,no,SB2,,,,,,,,,,,,,,,
102672709,1686.01,T001686,61.731043,66.119622000000,9.9,10.4,9.4,1.16,1.46,6141,MS,0.06,209,1.1,-18.52,0.33,,,,,,6.702137,0.00220,1818.60627,3.9,4.0,507,14.9,1,8.9,4.6,,,,,,,,,,,spoc,PC,crowded field,"SNR=9.7, dV=6.3 sep=4"" NW, dV=6.6 sep=15"". Field is fairly crowded but metrics look ok",passed,n/a,,,,,,,,,,,,,,,,,,
103448870,1687.01,T001687,66.834683,73.023857000000,9.8,10.5,9.3,1.02,0.98,5734,MS,0.05,125,1.1,-9.21,0.49,,,,,,10.257449,0.00228,1816.84635,1.7,4.0,107,15.1,1,7.7,4.4,,,,,,,,,,,spoc,PPC,Potentially stellar variability,"SNR=8.6, dV=5.1 sep=27"" SE, OoT=2.1sig. Second candidate included in the SPOC report, but with terrible statistics and doesn't appear on TOI+ list. ",failed,passed,,,"VsinI=15km/s, possible obliquity target",,,,,,,,,,,,,,,
